序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1353,833533,骏创科技,2025-01-23,西藏自治区资金买入，成功率29.36%,34.5,1.7099,8899242.68,49646089.7,40746847.02,90392936.72,402726500.0,2.209748471978,22.445241800577,29.509,1309628107.5,当日换手率达到20%的前5只股票,5.88405797,-3.68115942,25.04347826,26.26086957
1354,833533,骏创科技,2025-01-22,西藏自治区资金卖出，成功率33.89%,33.92,-11.9875,16006356.15,60298987.86,44292631.71,104591619.57,441246400.0,3.62753240593,23.703676578438,33.3048,1287611171.2,当日换手率达到20%的前5只股票,1.70990566,7.69457547,25.02948113,26.32665094
1355,833533,骏创科技,2025-01-21,西藏自治区资金买入，成功率21.47%,38.54,2.4183,-15096266.27,46022870.08,61119136.35,107142006.43,457054700.0,-3.302945198901,23.441834517838,31.0865,1462987456.9,当日换手率达到20%的前5只股票,-11.98754541,-10.48261546,-11.80591593,19.40840685
1356,833533,骏创科技,2025-01-20,1家机构卖出，成功率26.17%,37.63,-6.5557,-13397881.02,41648068.2,55045949.22,96694017.42,444665800.0,-3.013022593597,21.745323661051,30.1523,1428443643.05,当日换手率达到20%的前5只股票,2.41828328,-9.85915493,-11.6927983,25.21923997
1357,833533,骏创科技,2025-01-17,西藏自治区资金买入，成功率17.57%,40.27,2.9923,-20721901.31,49039817.35,69761718.66,118801536.01,561227800.0,-3.692244274072,21.168148835464,36.3402,1528658663.45,当日换手率达到20%的前5只股票,-6.5557487,-4.29600199,-9.28731065,7.25105538
1358,833533,骏创科技,2025-01-16,西藏自治区资金卖出，成功率33.38%,39.1,-5.6922,21315277.24,70060997.14,48745719.9,118806717.04,593344200.0,3.592396662848,20.023237277789,38.9759,1484245188.5,当日换手率达到20%的前5只股票,2.99232737,-3.75959079,-11.76470588,10.33248082
1359,833533,骏创科技,2025-01-15,西藏自治区资金买入，成功率31.29%,41.46,13.0316,-11184670.25,69651324.23,80835994.48,150487318.71,787876300.0,-1.419597245151,19.100373841681,52.3771,1573831343.1,当日换手率达到20%的前5只股票,-5.69223348,-2.87023637,-18.18620357,2.29136517
1360,833533,骏创科技,2025-01-14,普通席位买入，成功率34.01%,36.68,29.9787,10648506.16,66064437.72,55415931.56,121480369.28,608022200.0,1.751335092699,19.979594376653,47.3094,1392381419.8,当日价格振幅达到30%的前5只股票,13.03162486,6.59760087,5.07088332,-7.33369684
1361,833533,骏创科技,2025-01-14,普通席位买入，成功率34.01%,36.68,29.9787,10648506.16,66064437.72,55415931.56,121480369.28,608022200.0,1.751335092699,19.979594376653,47.3094,1392381419.8,当日换手率达到20%的前5只股票,13.03162486,6.59760087,5.07088332,-7.33369684
1362,833533,骏创科技,2025-01-14,普通席位买入，成功率34.01%,36.68,29.9787,10648506.16,66064437.72,55415931.56,121480369.28,608022200.0,1.751335092699,19.979594376653,47.3094,1392381419.8,当日收盘价涨幅达到20%的前5只股票,13.03162486,6.59760087,5.07088332,-7.33369684
1363,833533,骏创科技,2025-01-13,西藏自治区资金卖出，成功率28.48%,28.22,-6.8647,5031885.02,40273957.15,35242072.13,75516029.28,340843700.0,1.476302780424,22.155618331804,29.079,1071237831.7,当日换手率达到20%的前5只股票,29.97873848,46.91708009,33.34514529,17.75336641
1364,833533,骏创科技,2025-01-10,西藏自治区资金买入，成功率32.87%,30.3,6.1296,-8160695.2,35998876.23,44159571.43,80158447.66,421146100.0,-1.937734957061,19.033406141004,35.8471,1150195120.5,当日换手率达到20%的前5只股票,-6.86468647,21.05610561,32.90429043,20.56105611
1365,833533,骏创科技,2025-01-08,普通席位买入，成功率42.66%,25.58,18.1524,-9389908.74,28982033.45,38371942.19,67353975.64,231988300.0,-4.047578580472,29.033350233611,24.4715,971022811.3,当日价格振幅达到30%的前5只股票,11.61063331,18.45191556,62.0797498,32.60359656
1366,833533,骏创科技,2025-01-08,普通席位买入，成功率42.66%,25.58,18.1524,-9389908.74,28982033.45,38371942.19,67353975.64,231988300.0,-4.047578580472,29.033350233611,24.4715,971022811.3,当日换手率达到20%的前5只股票,11.61063331,18.45191556,62.0797498,32.60359656
1367,834407,驰诚股份,2025-01-03,普通席位买入，成功率39.53%,23.69,29.9506,43033481.74,56980469.22,13946987.48,70927456.7,169595700.0,25.374158507557,41.821494707708,30.459,612413743.5,当日收盘价涨幅达到20%的前5只股票,0.0,-2.06838328,-12.19924019,-2.32165471
1368,834407,驰诚股份,2025-01-03,普通席位买入，成功率39.53%,23.69,29.9506,43033481.74,56980469.22,13946987.48,70927456.7,169595700.0,25.374158507557,41.821494707708,30.459,612413743.5,当日换手率达到20%的前5只股票,0.0,-2.06838328,-12.19924019,-2.32165471
1369,834407,驰诚股份,2025-01-03,普通席位买入，成功率39.53%,23.69,29.9506,43033481.74,56980469.22,13946987.48,70927456.7,169595700.0,25.374158507557,41.821494707708,30.459,612413743.5,当日价格振幅达到30%的前5只股票,0.0,-2.06838328,-12.19924019,-2.32165471
1370,834765,美之高,2025-01-03,主力做T，成功率23.59%,27.03,-20.2184,-28587829.06,20867485.89,49455314.95,70322800.84,229984400.0,-12.430333996567,30.577204732147,17.7528,1189246883.85,当日收盘价跌幅达到-20%的前5只股票,-8.9900111,-0.14798372,-8.62005179,-1.59082501
1371,836699,海达尔,2025-01-14,买一主买，成功率49.35%,48.29,29.9865,21059768.96,48555985.47,27496216.51,76052201.98,184480900.0,11.415690708361,41.224973414592,19.0119,1008068237.0,当日收盘价涨幅达到20%的前5只股票,-4.76289087,-4.86643197,-8.28328847,-13.75025885
1372,836826,盖世食品,2025-01-02,主力做T，成功率5.17%,11.17,7.4038,3778521.55,19710373.91,15931852.36,35642226.27,141684800.0,2.666850325511,25.155998575712,20.34,696642584.62,当日换手率达到20%的前5只股票,-5.4610564,-12.98119964,-6.80393912,-1.16383169
1373,836961,西磁科技,2025-01-10,主力做T，成功率26.06%,34.2,-5.3156,513566.619999997,18107263.4,17593696.78,35700960.18,198831700.0,0.258292123439,17.955366362607,27.2418,705412620.0,当日换手率达到20%的前5只股票,-9.18128655,-2.25146199,3.77192982,-9.50292398
1374,836961,西磁科技,2025-01-09,西藏自治区资金买入，成功率21.29%,36.12,7.0222,-6451224.11,16469641.23,22920865.34,39390506.57,245566700.0,-2.627076110075,16.040654767116,33.5279,745014732.0,当日换手率达到20%的前5只股票,-5.31561462,-14.00885936,-1.57807309,-13.87043189
1375,836961,西磁科技,2025-01-07,普通席位买入，成功率35.54%,34.95,1.895,6315747.35,26042361.93,19726614.58,45768976.51,195235300.0,3.234941299038,23.442982140013,27.2387,720882195.0,当日换手率达到20%的前5只股票,-3.43347639,3.34763948,-4.3490701,-7.69670959
1376,836961,西磁科技,2025-01-06,普通席位买入，成功率40.15%,34.3,6.0934,12271188.67,25726138.71,13454950.04,39181088.75,187055100.0,6.560199999893,20.946282004607,27.1137,707475230.0,当日换手率达到20%的前5只股票,1.89504373,-1.60349854,-9.44606414,-0.87463557
1377,836961,西磁科技,2025-01-03,西藏自治区资金买入，成功率25.31%,32.33,8.1633,-8742875.5,14246682.52,22989558.02,37236240.54,191561000.0,-4.564016422967,19.438320190435,28.8954,666841813.0,当日换手率达到20%的前5只股票,6.09341169,8.10392824,5.78410145,9.77420353
1378,837821,则成电子,2025-01-09,买一主买，成功率37.88%,39.01,29.99,19961228.06,42398624.55,22437396.49,64836021.04,441323300.0,4.523039699014,14.691275316758,23.5282,1984748673.46,当日收盘价涨幅达到20%的前5只股票,-12.04819277,-13.74006665,-0.53832351,-7.5365291
1379,838262,太湖雪,2025-01-02,普通席位买入，成功率37.63%,26.22,5.4282,120052.550000001,17302876.45,17182823.9,34485700.35,159910800.0,0.075074697894,21.565585532685,23.8367,667105889.7,当日换手率达到20%的前5只股票,-9.95423341,-12.66209001,2.8604119,9.45842868
1380,839273,一致魔芋,2025-01-02,普通席位买入，成功率36.52%,25.68,22.6361,-2190941.33,21416523.24,23607464.57,45023987.81,137670900.0,-1.591433868741,32.704070221085,11.5424,1244129232.0,当日收盘价涨幅达到20%的前5只股票,-12.30529595,-19.27570093,-11.40965732,-6.46417445
1381,839493,并行科技,2025-01-27,西藏自治区资金买入，成功率29.03%,75.51,17.0153,-29948013.38,72505644.48,102453657.86,174959302.34,657767500.0,-4.552978579817,26.598958194195,25.9543,2449209739.68,当日换手率达到20%的前5只股票,29.99602702,42.69633161,191.35213879,208.89948351
1382,839725,惠丰钻石,2025-01-07,西藏自治区资金买入，成功率27.35%,42.2,8.5391,447676.619999997,34900673.58,34452996.96,69353670.54,387020900.0,0.115672466267,17.91987733479,21.596,1775681556.4,当日换手率达到20%的前5只股票,-3.79146919,-4.78672986,-4.17061611,-17.36966825
1383,839725,惠丰钻石,2025-01-02,西藏自治区资金买入，成功率25.67%,40.8,5.0463,-13557608.89,39553380.33,53110989.22,92664369.55,411520000.0,-3.294520045198,22.5175859132,24.5784,1716772689.6,当日换手率达到20%的前5只股票,-5.24509804,-4.70588235,-1.51960784,-4.90196078
1384,870726,鸿智科技,2025-01-23,主力做T，成功率18.23%,25.07,-3.614,-1808272.66,12489313.46,14297586.12,26786899.58,97670700.0,-1.851397256291,27.425727039941,23.1825,404839585.76,当日换手率达到20%的前5只股票,-2.23374551,-4.26804946,-0.67810132,5.42481053
1385,870726,鸿智科技,2025-01-22,主力做T，成功率31.99%,26.01,3.3784,1687310.08,15550352.24,13863042.16,29413394.4,97457900.0,1.731322016994,30.180615835145,24.0029,420019051.68,当日换手率达到20%的前5只股票,-3.61399462,-5.76701269,-8.49673203,-3.11418685
1386,870726,鸿智科技,2025-01-20,主力做T，成功率32.89%,26.08,-3.2282,-3574136.91,13580303.02,17154439.93,30734742.95,129291800.0,-2.764395661596,23.77161038055,30.3848,421149437.44,当日换手率达到20%的前5只股票,-3.52760736,-0.26840491,-7.97546012,2.45398773
1387,870726,鸿智科技,2025-01-17,主力做T，成功率24.34%,26.95,-0.7366,372720.59,20119286.35,19746565.76,39865852.11,163952200.0,0.227334912249,24.315533496958,37.7407,435198517.6,当日换手率达到20%的前5只股票,-3.22820037,-6.6419295,-9.05380334,-4.19294991
1388,870726,鸿智科技,2025-01-16,普通席位买入，成功率37.52%,27.15,1.7235,-4278970.46,25430229.24,29709199.7,55139428.94,242063200.0,-1.767707962218,22.778939111769,53.7633,438428191.2,当日换手率达到20%的前5只股票,-0.73664825,-3.94106814,-7.6611418,-8.28729282
1389,870726,鸿智科技,2025-01-15,主力做T，成功率48.96%,26.69,-3.1919,-25907383.0,28101640.11,54009023.11,82110663.22,310228500.0,-8.35106477967,26.467801385108,63.9385,430999941.92,当日换手率达到20%的前5只股票,1.72349194,0.97414762,-2.5477707,-10.82802548
1390,870726,鸿智科技,2025-01-14,江苏资金买入，成功率46.68%,27.57,29.9859,16066886.9,42048816.79,25981929.89,68030746.68,207301400.0,7.750496089269,32.817311740297,50.8091,445210505.76,当日收盘价涨幅达到20%的前5只股票,-3.19187523,-1.52339499,-8.74138556,-18.17192601
1391,870726,鸿智科技,2025-01-14,江苏资金买入，成功率46.68%,27.57,29.9859,16066886.9,42048816.79,25981929.89,68030746.68,207301400.0,7.750496089269,32.817311740297,50.8091,445210505.76,当日换手率达到20%的前5只股票,-3.19187523,-1.52339499,-8.74138556,-18.17192601
1392,870726,鸿智科技,2025-01-10,西藏自治区资金卖出，成功率25.07%,22.29,-13.905,-3230605.74,11973780.41,15204386.15,27178166.56,117784200.0,-2.742817576551,23.074543580548,30.9787,359947122.72,当日换手率达到20%的前5只股票,-4.84522207,23.68775236,20.90623598,9.95962315
1393,870726,鸿智科技,2025-01-09,西藏自治区资金买入，成功率37.15%,25.89,1.2515,-15743714.94,16895191.83,32638906.77,49534098.6,190369800.0,-8.27006959087,26.019935199806,46.4663,418081247.52,当日换手率达到20%的前5只股票,-13.90498262,-18.0764774,4.86674392,-3.16724604
1394,870726,鸿智科技,2025-01-08,买一主买，成功率33.11%,25.57,29.9949,14241290.48,31297907.8,17056617.32,48354525.12,169401500.0,8.406826669185,28.544331142286,46.1347,412913769.76,当日收盘价涨幅达到20%的前5只股票,1.25146656,-12.82753226,4.38013297,1.72076652
1395,870726,鸿智科技,2025-01-08,买一主买，成功率33.11%,25.57,29.9949,14241290.48,31297907.8,17056617.32,48354525.12,169401500.0,8.406826669185,28.544331142286,46.1347,412913769.76,当日价格振幅达到30%的前5只股票,1.25146656,-12.82753226,4.38013297,1.72076652
1396,870726,鸿智科技,2025-01-08,买一主买，成功率33.11%,25.57,29.9949,14241290.48,31297907.8,17056617.32,48354525.12,169401500.0,8.406826669185,28.544331142286,46.1347,412913769.76,当日换手率达到20%的前5只股票,1.25146656,-12.82753226,4.38013297,1.72076652
1397,870976,视声智能,2025-01-27,主力做T，成功率18.02%,23.19,-9.3432,-16963946.46,19392443.4,36356389.86,55748833.26,265311100.0,-6.393982935505,21.012627538011,42.3609,597828924.0,当日换手率达到20%的前5只股票,1.37990513,11.85855972,26.47692971,9.09874946
1398,870976,视声智能,2025-01-24,买一主买，成功率29.36%,25.58,29.9797,15787331.7,41086641.61,25299309.91,66385951.52,280912400.0,5.62001951498,23.632260989547,45.4654,659442168.0,当日价格振幅达到30%的前5只股票,-9.3432369,-8.09225958,6.37216575,7.34949179
1399,870976,视声智能,2025-01-24,买一主买，成功率29.36%,25.58,29.9797,15787331.7,41086641.61,25299309.91,66385951.52,280912400.0,5.62001951498,23.632260989547,45.4654,659442168.0,当日换手率达到20%的前5只股票,-9.3432369,-8.09225958,6.37216575,7.34949179
1400,870976,视声智能,2025-01-24,买一主买，成功率29.36%,25.58,29.9797,15787331.7,41086641.61,25299309.91,66385951.52,280912400.0,5.62001951498,23.632260989547,45.4654,659442168.0,当日收盘价涨幅达到20%的前5只股票,-9.3432369,-8.09225958,6.37216575,7.34949179
1401,871396,常辅股份,2025-01-07,普通席位买入，成功率32.49%,18.0,17.5702,457995.5,15384536.48,14926540.98,30311077.46,87592100.0,0.52287306732,34.604807351348,11.5607,756068742.0,当日价格振幅达到30%的前5只股票,-2.22222222,-2.83333333,1.72222222,-2.11111111
1402,871478,巨能股份,2025-01-14,西藏自治区资金买入，成功率19.34%,32.5,17.4982,-3331205.48,19103040.0,22434245.48,41537285.48,255070600.0,-1.305993509248,16.28462295537,36.2063,747500000.0,当日换手率达到20%的前5只股票,-3.69230769,-5.07692308,-6.73846154,-17.13846154
1403,871478,巨能股份,2025-01-10,主力做T，成功率37.65%,28.7,-1.7123,-1695698.65,15082579.65,16778278.3,31860857.95,192111000.0,-0.882666088876,16.584608871954,27.823,660100000.0,当日换手率达到20%的前5只股票,-3.62369338,13.24041812,4.56445993,-1.01045296
1404,871478,巨能股份,2025-01-08,西藏自治区资金买入，成功率31.81%,28.99,11.6718,-1740249.66,18211267.12,19951516.78,38162783.9,184586100.0,-0.942784781736,20.674787483998,28.9158,666770000.0,当日换手率达到20%的前5只股票,0.72438772,-1.00034495,7.96826492,-3.24249741
1405,872190,雷神科技,2025-01-07,广东资金买入，成功率32.81%,30.62,21.9434,30633544.93,66369405.39,35735860.46,102105265.85,406628100.0,7.533553369774,25.110233613958,15.0681,3021430061.62,当日收盘价涨幅达到20%的前5只股票,4.50685826,-0.65316786,-6.17243632,2.80862182
1406,872374,云里物里,2025-01-16,普通席位买入，成功率34.11%,35.3,20.2726,-656374.169999998,21701851.23,22358225.4,44060076.63,288909400.0,-0.227190312949,15.250482203071,25.4606,1189252799.3,当日换手率达到20%的前5只股票,-3.71104816,-4.87252125,-10.25495751,6.20396601
1407,872374,云里物里,2025-01-16,普通席位买入，成功率34.11%,35.3,20.2726,-656374.169999998,21701851.23,22358225.4,44060076.63,288909400.0,-0.227190312949,15.250482203071,25.4606,1189252799.3,当日价格振幅达到30%的前5只股票,-3.71104816,-4.87252125,-10.25495751,6.20396601
1408,872374,云里物里,2025-01-16,普通席位买入，成功率34.11%,35.3,20.2726,-656374.169999998,21701851.23,22358225.4,44060076.63,288909400.0,-0.227190312949,15.250482203071,25.4606,1189252799.3,当日收盘价涨幅达到20%的前5只股票,-3.71104816,-4.87252125,-10.25495751,6.20396601
1409,872374,云里物里,2025-01-14,普通席位买入，成功率36.69%,30.75,29.9662,1215129.8,22549178.34,21334048.54,43883226.88,165240900.0,0.73536866478,26.557121681133,17.3385,1035963840.75,当日收盘价涨幅达到20%的前5只股票,-4.55284553,14.79674797,7.15447154,0.81300813
1410,873167,新赣江,2025-01-07,主力做T，成功率30.46%,18.39,-4.0188,-3944855.92,18190727.93,22135583.85,40326311.78,162713200.0,-2.424422800363,24.78367568212,21.5972,768368534.13,当日换手率达到20%的前5只股票,5.00271887,6.52528548,-0.21750952,-5.87275693
1411,873167,新赣江,2025-01-06,普通席位买入，成功率56.23%,19.16,29.9864,11861079.16,27253812.74,15392733.58,42646546.32,192233000.0,6.170157652432,22.184820670749,25.7105,800540571.72,当日换手率达到20%的前5只股票,-4.01878914,0.782881,-11.06471816,-6.99373695
1412,873167,新赣江,2025-01-06,普通席位买入，成功率56.23%,19.16,29.9864,11861079.16,27253812.74,15392733.58,42646546.32,192233000.0,6.170157652432,22.184820670749,25.7105,800540571.72,当日收盘价涨幅达到20%的前5只股票,-4.01878914,0.782881,-11.06471816,-6.99373695
